bundle_code,bundle_tariff_code,bundle_family_code,bundle_name_legacy,valid_from_legacy
1092,3643,05,MASKA KERASTASE DO PAKIETU,20251022
1093,3337,05,PAKIET  PAN,20251022
1094,3341,05,CHLOPIEC NAST. DO 18LAT,20251022
1095,3385,05,TRWALA KLAS SR,20251022
1096,3333,05,PAKIET WL DL,20251022
1098,3346,05,KOLOR WL DL+CZESANIE,20251022
1099,3643,05,MASKA KERASTASE DO PAKIETU,20251022
1100,3336,05,PAKIET  WL DL,20251022
1101,3459,05,PASEMKA + 1 KOLOR WL.DL,20251022
1102,3332,05,PAKIET  WL SR,20251023
1103,3332,05,PAKIET  WL SR,20251023
1104,3555,05,PROM.W GODZ 7-13 PANI,20251023
1105,3331,05,PAKIET  WL KR,20251023
1106,3332,05,PAKIET  WL SR,20251023
1107,3356,05,BAL 2 KOL WL KR,20251023
1108,3555,05,PROM.W GODZ 7-13 PANI,20251023
1109,3555,05,PROM.W GODZ 7-13 PANI,20251023
1110,3555,05,PROM.W GODZ 7-13 PANI,20251023
1111,3555,05,PROM.W GODZ 7-13 PANI,20251023
1112,3345,05,KOLOR WL SR+CZESANIE,20251023
1113,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1114,3337,05,PAKIET  PAN,20251023
1115,3345,05,KOLOR WL SR+CZESANIE,20251023
1116,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1119,3346,05,KOLOR WL DL+CZESANIE,20251023
1120,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1121,3332,05,PAKIET  WL SR,20251023
1121,3637,05,PIELEGNACJA MOLECULAR,20251023
1122,3337,05,PAKIET  PAN,20251023
1124,3336,05,PAKIET  WL DL,20251023
1125,3336,05,PAKIET  WL DL,20251023
1126,3345,05,KOLOR WL SR+CZESANIE,20251023
1126,3652,05,STRZ DO PAKIETU,20251023
1127,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1128,3459,05,PASEMKA + 1 KOLOR WL.DL,20251023
1129,3346,05,KOLOR WL DL+CZESANIE,20251023
1129,3608,05,DOP£ATA LOREAL,20251023
1130,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1131,3345,05,KOLOR WL SR+CZESANIE,20251023
1132,3643,05,MASKA KERASTASE DO PAKIETU,20251023
1133,3335,05,PAKIET  WL SR,20251023
1134,3337,05,PAKIET  PAN,20251023
1135,3346,05,KOLOR WL DL+CZESANIE,20251023
1136,3459,05,PASEMKA + 1 KOLOR WL.DL,20251023
1137,3364,05,CZESANIE ASYSTENT,20251023
1138,3335,05,PAKIET  WL SR,20251023
1139,3335,05,PAKIET  WL SR,20251023
1140,3335,05,PAKIET  WL SR,20251023
1141,3335,05,PAKIET  WL SR,20251023
